"id_cheptel","id_commune","id_volume","ra_3010_dim2_mod","ra_3010_dim3_mod","n118_mod","n027_mod","valeur","volume"
16,27,2,7,1,0,40,78,819
17,27,2,7,1,0.11,40,56,819
18,27,2,7,1,0.12,40,22,819
19,27,2,8,1,0,40,400,819
20,27,2,10,1,0,40,2325,819
21,27,2,10,1,0.11,40,857,819
22,27,2,10,1,0.12,40,1468,819
23,27,2,11,1,0,40,2039,819
24,27,2,11,1,0.11,40,738,819
25,27,2,11,1,0.12,40,1301,819
26,27,2,1,1,0,40,609,819
27,27,2,1,1,0.11,40,285,819
28,27,2,1,1,0.12,40,324,819
29,27,2,2,1,0,40,403,819
30,27,2,2,1,0.11,40,200,819
31,27,2,2,1,0.12,40,203,819
32,27,2,4,1,0,40,403,819
33,27,2,4,1,0.11,40,200,819
34,27,2,4,1,0.12,40,203,819
35,27,2,5,1,0,40,31,819
36,27,2,5,1,0.11,40,17,819
37,27,2,5,1,0.12,40,14,819
38,27,2,6,1,0,40,175,819
39,27,2,6,1,0.11,40,68,819
40,27,2,6,1,0.12,40,107,819
41,27,2,7,1,0,40,31,819
42,27,2,7,1,0.11,40,17,819
43,27,2,7,1,0.12,40,14,819
44,27,2,10,1,0.11,40,733,819
45,27,2,11,1,0,40,1125,819
46,27,2,12,1,0,40,99,819
47,27,2,12,1,0.11,40,26,819
48,27,2,12,1,0.12,40,73,819
49,27,2,1,1,0,40,979,819
50,27,2,1,1,0.11,40,294,819
1,28,2,1,1,0,40,742,819
2,28,2,1,1,0.11,40,376,819
3,28,2,1,1,0.12,40,366,819
4,28,2,2,1,0,40,475,819
5,28,2,2,1,0.11,40,241,819
6,28,2,2,1,0.12,40,234,819
7,28,2,4,1,0,40,475,819
8,28,2,4,1,0.11,40,241,819
9,28,2,4,1,0.12,40,234,819
10,28,2,5,1,0,40,42,819
11,28,2,5,1,0.11,40,32,819
12,28,2,5,1,0.12,40,10,819
13,28,2,6,1,0,40,225,819
14,28,2,6,1,0.11,40,103,819
15,28,2,6,1,0.12,40,122,819
16,28,2,7,1,0,40,78,819
17,28,2,7,1,0.11,40,56,819
18,28,2,7,1,0.12,40,22,819
19,28,2,8,1,0,40,400,819
20,28,2,10,1,0,40,2325,819
21,28,2,10,1,0.11,40,857,819
22,28,2,10,1,0.12,40,1468,819
23,28,2,11,1,0,40,2039,819
24,28,2,11,1,0.11,40,738,819
25,28,2,11,1,0.12,40,1301,819
26,28,2,1,1,0,40,609,819
27,28,2,1,1,0.11,40,285,819
28,28,2,1,1,0.12,40,324,819
29,28,2,2,1,0,40,403,819
30,28,2,2,1,0.11,40,200,819
31,28,2,2,1,0.12,40,203,819
32,28,2,4,1,0,40,403,819
33,28,2,4,1,0.11,40,200,819
34,28,2,4,1,0.12,40,203,819
35,28,2,5,1,0,40,31,819
36,28,2,5,1,0.11,40,17,819
37,28,2,5,1,0.12,40,14,819
38,28,2,6,1,0,40,175,819
39,28,2,6,1,0.11,40,68,819
40,28,2,6,1,0.12,40,107,819
41,28,2,7,1,0,40,31,819
42,28,2,7,1,0.11,40,17,819
43,28,2,7,1,0.12,40,14,819
44,28,2,10,1,0.11,40,733,819
45,28,2,11,1,0,40,1125,819
46,28,2,12,1,0,40,99,819
47,28,2,12,1,0.11,40,26,819
48,28,2,12,1,0.12,40,73,819
49,28,2,1,1,0,40,979,819
50,28,2,1,1,0.11,40,294,819
1,29,2,1,1,0,40,742,819
2,29,2,1,1,0.11,40,376,819
3,29,2,1,1,0.12,40,366,819
4,29,2,2,1,0,40,475,819
5,29,2,2,1,0.11,40,241,819
6,29,2,2,1,0.12,40,234,819
7,29,2,4,1,0,40,475,819
8,29,2,4,1,0.11,40,241,819
9,29,2,4,1,0.12,40,234,819
10,29,2,5,1,0,40,42,819
11,29,2,5,1,0.11,40,32,819
12,29,2,5,1,0.12,40,10,819
13,29,2,6,1,0,40,225,819
14,29,2,6,1,0.11,40,103,819
15,29,2,6,1,0.12,40,122,819
16,29,2,7,1,0,40,78,819
17,29,2,7,1,0.11,40,56,819
18,29,2,7,1,0.12,40,22,819
19,29,2,8,1,0,40,400,819
20,29,2,10,1,0,40,2325,819
21,29,2,10,1,0.11,40,857,819
22,29,2,10,1,0.12,40,1468,819
23,29,2,11,1,0,40,2039,819
24,29,2,11,1,0.11,40,738,819
25,29,2,11,1,0.12,40,1301,819
26,29,2,1,1,0,40,609,819
27,29,2,1,1,0.11,40,285,819
28,29,2,1,1,0.12,40,324,819
29,29,2,2,1,0,40,403,819
30,29,2,2,1,0.11,40,200,819
31,29,2,2,1,0.12,40,203,819
32,29,2,4,1,0,40,403,819
33,29,2,4,1,0.11,40,200,819
34,29,2,4,1,0.12,40,203,819
35,29,2,5,1,0,40,31,819
36,29,2,5,1,0.11,40,17,819
37,29,2,5,1,0.12,40,14,819
38,29,2,6,1,0,40,175,819
39,29,2,6,1,0.11,40,68,819
40,29,2,6,1,0.12,40,107,819
41,29,2,7,1,0,40,31,819
42,29,2,7,1,0.11,40,17,819
43,29,2,7,1,0.12,40,14,819
44,29,2,10,1,0.11,40,733,819
45,29,2,11,1,0,40,1125,819
46,29,2,12,1,0,40,99,819
47,29,2,12,1,0.11,40,26,819
48,29,2,12,1,0.12,40,73,819
49,29,2,1,1,0,40,979,819
50,29,2,1,1,0.11,40,294,819
1,30,2,1,1,0,40,742,819
2,30,2,1,1,0.11,40,376,819
3,30,2,1,1,0.12,40,366,819
4,30,2,2,1,0,40,475,819
5,30,2,2,1,0.11,40,241,819
6,30,2,2,1,0.12,40,234,819
7,30,2,4,1,0,40,475,819
8,30,2,4,1,0.11,40,241,819
9,30,2,4,1,0.12,40,234,819
10,30,2,5,1,0,40,42,819
11,30,2,5,1,0.11,40,32,819
12,30,2,5,1,0.12,40,10,819
13,30,2,6,1,0,40,225,819
14,30,2,6,1,0.11,40,103,819
15,30,2,6,1,0.12,40,122,819
16,30,2,7,1,0,40,78,819
17,30,2,7,1,0.11,40,56,819
18,30,2,7,1,0.12,40,22,819
19,30,2,8,1,0,40,400,819
20,30,2,10,1,0,40,2325,819
21,30,2,10,1,0.11,40,857,819
22,30,2,10,1,0.12,40,1468,819
23,30,2,11,1,0,40,2039,819
24,30,2,11,1,0.11,40,738,819
25,30,2,11,1,0.12,40,1301,819
26,30,2,1,1,0,40,609,819
27,30,2,1,1,0.11,40,285,819
28,30,2,1,1,0.12,40,324,819
29,30,2,2,1,0,40,403,819
30,30,2,2,1,0.11,40,200,819
31,30,2,2,1,0.12,40,203,819
32,30,2,4,1,0,40,403,819
33,30,2,4,1,0.11,40,200,819
34,30,2,4,1,0.12,40,203,819
35,30,2,5,1,0,40,31,819
36,30,2,5,1,0.11,40,17,819
37,30,2,5,1,0.12,40,14,819
38,30,2,6,1,0,40,175,819
39,30,2,6,1,0.11,40,68,819
40,30,2,6,1,0.12,40,107,819
41,30,2,7,1,0,40,31,819
42,30,2,7,1,0.11,40,17,819
43,30,2,7,1,0.12,40,14,819
44,30,2,10,1,0.11,40,733,819
45,30,2,11,1,0,40,1125,819
46,30,2,12,1,0,40,99,819
47,30,2,12,1,0.11,40,26,819
48,30,2,12,1,0.12,40,73,819
49,30,2,1,1,0,40,979,819
50,30,2,1,1,0.11,40,294,819
1,31,2,1,1,0,40,742,819
2,31,2,1,1,0.11,40,376,819
3,31,2,1,1,0.12,40,366,819
4,31,2,2,1,0,40,475,819
5,31,2,2,1,0.11,40,241,819
6,31,2,2,1,0.12,40,234,819
7,31,2,4,1,0,40,475,819
8,31,2,4,1,0.11,40,241,819
9,31,2,4,1,0.12,40,234,819
10,31,2,5,1,0,40,42,819
11,31,2,5,1,0.11,40,32,819
12,31,2,5,1,0.12,40,10,819
13,31,2,6,1,0,40,225,819
14,31,2,6,1,0.11,40,103,819
15,31,2,6,1,0.12,40,122,819
16,31,2,7,1,0,40,78,819
17,31,2,7,1,0.11,40,56,819
18,31,2,7,1,0.12,40,22,819
19,31,2,8,1,0,40,400,819
20,31,2,10,1,0,40,2325,819
21,31,2,10,1,0.11,40,857,819
22,31,2,10,1,0.12,40,1468,819
23,31,2,11,1,0,40,2039,819
24,31,2,11,1,0.11,40,738,819
25,31,2,11,1,0.12,40,1301,819
26,31,2,1,1,0,40,609,819
27,31,2,1,1,0.11,40,285,819
28,31,2,1,1,0.12,40,324,819
29,31,2,2,1,0,40,403,819
30,31,2,2,1,0.11,40,200,819
31,31,2,2,1,0.12,40,203,819
32,31,2,4,1,0,40,403,819
33,31,2,4,1,0.11,40,200,819
34,31,2,4,1,0.12,40,203,819
35,31,2,5,1,0,40,31,819
36,31,2,5,1,0.11,40,17,819
37,31,2,5,1,0.12,40,14,819
38,31,2,6,1,0,40,175,819
39,31,2,6,1,0.11,40,68,819
40,31,2,6,1,0.12,40,107,819
41,31,2,7,1,0,40,31,819
42,31,2,7,1,0.11,40,17,819
43,31,2,7,1,0.12,40,14,819
44,31,2,10,1,0.11,40,733,819
45,31,2,11,1,0,40,1125,819
46,31,2,12,1,0,40,99,819
47,31,2,12,1,0.11,40,26,819
48,31,2,12,1,0.12,40,73,819
49,31,2,1,1,0,40,979,819
50,31,2,1,1,0.11,40,294,819
1,32,2,1,1,0,40,742,819
2,32,2,1,1,0.11,40,376,819
3,32,2,1,1,0.12,40,366,819
4,32,2,2,1,0,40,475,819
5,32,2,2,1,0.11,40,241,819
6,32,2,2,1,0.12,40,234,819
7,32,2,4,1,0,40,475,819
8,32,2,4,1,0.11,40,241,819
9,32,2,4,1,0.12,40,234,819
10,32,2,5,1,0,40,42,819
11,32,2,5,1,0.11,40,32,819
12,32,2,5,1,0.12,40,10,819
13,32,2,6,1,0,40,225,819
14,32,2,6,1,0.11,40,103,819
15,32,2,6,1,0.12,40,122,819
16,32,2,7,1,0,40,78,819
17,32,2,7,1,0.11,40,56,819
18,32,2,7,1,0.12,40,22,819
19,32,2,8,1,0,40,400,819
20,32,2,10,1,0,40,2325,819
21,32,2,10,1,0.11,40,857,819
22,32,2,10,1,0.12,40,1468,819
23,32,2,11,1,0,40,2039,819
24,32,2,11,1,0.11,40,738,819
25,32,2,11,1,0.12,40,1301,819
26,32,2,1,1,0,40,609,819
27,32,2,1,1,0.11,40,285,819
28,32,2,1,1,0.12,40,324,819
29,32,2,2,1,0,40,403,819
30,32,2,2,1,0.11,40,200,819
31,32,2,2,1,0.12,40,203,819
32,32,2,4,1,0,40,403,819
33,32,2,4,1,0.11,40,200,819
34,32,2,4,1,0.12,40,203,819
35,32,2,5,1,0,40,31,819
36,32,2,5,1,0.11,40,17,819
37,32,2,5,1,0.12,40,14,819
38,32,2,6,1,0,40,175,819
39,32,2,6,1,0.11,40,68,819
40,32,2,6,1,0.12,40,107,819
41,32,2,7,1,0,40,31,819
42,32,2,7,1,0.11,40,17,819
43,32,2,7,1,0.12,40,14,819
44,32,2,10,1,0.11,40,733,819
45,32,2,11,1,0,40,1125,819
46,32,2,12,1,0,40,99,819
47,32,2,12,1,0.11,40,26,819
48,32,2,12,1,0.12,40,73,819
49,32,2,1,1,0,40,979,819
50,32,2,1,1,0.11,40,294,819
1,33,2,1,1,0,40,742,819
2,33,2,1,1,0.11,40,376,819
3,33,2,1,1,0.12,40,366,819
4,33,2,2,1,0,40,475,819
5,33,2,2,1,0.11,40,241,819
6,33,2,2,1,0.12,40,234,819
7,33,2,4,1,0,40,475,819
8,33,2,4,1,0.11,40,241,819
9,33,2,4,1,0.12,40,234,819
10,33,2,5,1,0,40,42,819
11,33,2,5,1,0.11,40,32,819
12,33,2,5,1,0.12,40,10,819
13,33,2,6,1,0,40,225,819
14,33,2,6,1,0.11,40,103,819
15,33,2,6,1,0.12,40,122,819
16,33,2,7,1,0,40,78,819
17,33,2,7,1,0.11,40,56,819
18,33,2,7,1,0.12,40,22,819
19,33,2,8,1,0,40,400,819
20,33,2,10,1,0,40,2325,819
21,33,2,10,1,0.11,40,857,819
22,33,2,10,1,0.12,40,1468,819
23,33,2,11,1,0,40,2039,819
24,33,2,11,1,0.11,40,738,819
25,33,2,11,1,0.12,40,1301,819
26,33,2,1,1,0,40,609,819
27,33,2,1,1,0.11,40,285,819
28,33,2,1,1,0.12,40,324,819
29,33,2,2,1,0,40,403,819
30,33,2,2,1,0.11,40,200,819
31,33,2,2,1,0.12,40,203,819
32,33,2,4,1,0,40,403,819
33,33,2,4,1,0.11,40,200,819
34,33,2,4,1,0.12,40,203,819
35,33,2,5,1,0,40,31,819
36,33,2,5,1,0.11,40,17,819
37,33,2,5,1,0.12,40,14,819
38,33,2,6,1,0,40,175,819
39,33,2,6,1,0.11,40,68,819
40,33,2,6,1,0.12,40,107,819
41,33,2,7,1,0,40,31,819
42,33,2,7,1,0.11,40,17,819
43,33,2,7,1,0.12,40,14,819
44,33,2,10,1,0.11,40,733,819
45,33,2,11,1,0,40,1125,819
46,33,2,12,1,0,40,99,819
47,33,2,12,1,0.11,40,26,819
48,33,2,12,1,0.12,40,73,819
49,33,2,1,1,0,40,979,819
50,33,2,1,1,0.11,40,294,819
1,34,2,1,1,0,40,742,819
2,34,2,1,1,0.11,40,376,819
3,34,2,1,1,0.12,40,366,819
4,34,2,2,1,0,40,475,819
5,34,2,2,1,0.11,40,241,819
6,34,2,2,1,0.12,40,234,819
7,34,2,4,1,0,40,475,819
8,34,2,4,1,0.11,40,241,819
9,34,2,4,1,0.12,40,234,819
10,34,2,5,1,0,40,42,819
11,34,2,5,1,0.11,40,32,819
12,34,2,5,1,0.12,40,10,819
13,34,2,6,1,0,40,225,819
14,34,2,6,1,0.11,40,103,819
15,34,2,6,1,0.12,40,122,819
16,34,2,7,1,0,40,78,819
17,34,2,7,1,0.11,40,56,819
18,34,2,7,1,0.12,40,22,819
19,34,2,8,1,0,40,400,819
20,34,2,10,1,0,40,2325,819
21,34,2,10,1,0.11,40,857,819
22,34,2,10,1,0.12,40,1468,819
23,34,2,11,1,0,40,2039,819
24,34,2,11,1,0.11,40,738,819
25,34,2,11,1,0.12,40,1301,819
26,34,2,1,1,0,40,609,819
27,34,2,1,1,0.11,40,285,819
28,34,2,1,1,0.12,40,324,819
29,34,2,2,1,0,40,403,819
30,34,2,2,1,0.11,40,200,819
31,34,2,2,1,0.12,40,203,819
32,34,2,4,1,0,40,403,819
33,34,2,4,1,0.11,40,200,819
34,34,2,4,1,0.12,40,203,819
35,34,2,5,1,0,40,31,819
36,34,2,5,1,0.11,40,17,819
37,34,2,5,1,0.12,40,14,819
38,34,2,6,1,0,40,175,819
39,34,2,6,1,0.11,40,68,819
40,34,2,6,1,0.12,40,107,819
41,34,2,7,1,0,40,31,819
42,34,2,7,1,0.11,40,17,819
43,34,2,7,1,0.12,40,14,819
44,34,2,10,1,0.11,40,733,819
45,34,2,11,1,0,40,1125,819
46,34,2,12,1,0,40,99,819
47,34,2,12,1,0.11,40,26,819
48,34,2,12,1,0.12,40,73,819
49,34,2,1,1,0,40,979,819
50,34,2,1,1,0.11,40,294,819
1,35,2,1,1,0,40,742,819
2,35,2,1,1,0.11,40,376,819
3,35,2,1,1,0.12,40,366,819
4,35,2,2,1,0,40,475,819
5,35,2,2,1,0.11,40,241,819
6,35,2,2,1,0.12,40,234,819
7,35,2,4,1,0,40,475,819
8,35,2,4,1,0.11,40,241,819
9,35,2,4,1,0.12,40,234,819
10,35,2,5,1,0,40,42,819
11,35,2,5,1,0.11,40,32,819
12,35,2,5,1,0.12,40,10,819
13,35,2,6,1,0,40,225,819
14,35,2,6,1,0.11,40,103,819
15,35,2,6,1,0.12,40,122,819
16,35,2,7,1,0,40,78,819
17,35,2,7,1,0.11,40,56,819
18,35,2,7,1,0.12,40,22,819
19,35,2,8,1,0,40,400,819
20,35,2,10,1,0,40,2325,819
21,35,2,10,1,0.11,40,857,819
22,35,2,10,1,0.12,40,1468,819
23,35,2,11,1,0,40,2039,819
24,35,2,11,1,0.11,40,738,819
25,35,2,11,1,0.12,40,1301,819
26,35,2,1,1,0,40,609,819
27,35,2,1,1,0.11,40,285,819
28,35,2,1,1,0.12,40,324,819
29,35,2,2,1,0,40,403,819
30,35,2,2,1,0.11,40,200,819
31,35,2,2,1,0.12,40,203,819
32,35,2,4,1,0,40,403,819
33,35,2,4,1,0.11,40,200,819
34,35,2,4,1,0.12,40,203,819
35,35,2,5,1,0,40,31,819
36,35,2,5,1,0.11,40,17,819
37,35,2,5,1,0.12,40,14,819
38,35,2,6,1,0,40,175,819
39,35,2,6,1,0.11,40,68,819
40,35,2,6,1,0.12,40,107,819
41,35,2,7,1,0,40,31,819
42,35,2,7,1,0.11,40,17,819
43,35,2,7,1,0.12,40,14,819
44,35,2,10,1,0.11,40,733,819
45,35,2,11,1,0,40,1125,819
46,35,2,12,1,0,40,99,819
47,35,2,12,1,0.11,40,26,819
48,35,2,12,1,0.12,40,73,819
49,35,2,1,1,0,40,979,819
50,35,2,1,1,0.11,40,294,819
1,36,2,1,1,0,40,742,819
2,36,2,1,1,0.11,40,376,819
3,36,2,1,1,0.12,40,366,819
4,36,2,2,1,0,40,475,819
5,36,2,2,1,0.11,40,241,819
6,36,2,2,1,0.12,40,234,819
7,36,2,4,1,0,40,475,819
8,36,2,4,1,0.11,40,241,819
9,36,2,4,1,0.12,40,234,819
10,36,2,5,1,0,40,42,819
11,36,2,5,1,0.11,40,32,819
12,36,2,5,1,0.12,40,10,819
13,36,2,6,1,0,40,225,819
14,36,2,6,1,0.11,40,103,819
15,36,2,6,1,0.12,40,122,819
16,36,2,7,1,0,40,78,819
17,36,2,7,1,0.11,40,56,819
18,36,2,7,1,0.12,40,22,819
19,36,2,8,1,0,40,400,819
20,36,2,10,1,0,40,2325,819
21,36,2,10,1,0.11,40,857,819
22,36,2,10,1,0.12,40,1468,819
23,36,2,11,1,0,40,2039,819
24,36,2,11,1,0.11,40,738,819
25,36,2,11,1,0.12,40,1301,819
26,36,2,1,1,0,40,609,819
27,36,2,1,1,0.11,40,285,819
28,36,2,1,1,0.12,40,324,819
29,36,2,2,1,0,40,403,819
30,36,2,2,1,0.11,40,200,819
31,36,2,2,1,0.12,40,203,819
32,36,2,4,1,0,40,403,819
33,36,2,4,1,0.11,40,200,819
34,36,2,4,1,0.12,40,203,819
35,36,2,5,1,0,40,31,819
36,36,2,5,1,0.11,40,17,819
37,36,2,5,1,0.12,40,14,819
38,36,2,6,1,0,40,175,819
39,36,2,6,1,0.11,40,68,819
40,36,2,6,1,0.12,40,107,819
41,36,2,7,1,0,40,31,819
42,36,2,7,1,0.11,40,17,819
43,36,2,7,1,0.12,40,14,819
44,36,2,10,1,0.11,40,733,819
45,36,2,11,1,0,40,1125,819
46,36,2,12,1,0,40,99,819
47,36,2,12,1,0.11,40,26,819
48,36,2,12,1,0.12,40,73,819
49,36,2,1,1,0,40,979,819
50,36,2,1,1,0.11,40,294,819
1,37,2,1,1,0,40,742,819
2,37,2,1,1,0.11,40,376,819
3,37,2,1,1,0.12,40,366,819
4,37,2,2,1,0,40,475,819
5,37,2,2,1,0.11,40,241,819
6,37,2,2,1,0.12,40,234,819
7,37,2,4,1,0,40,475,819
8,37,2,4,1,0.11,40,241,819
9,37,2,4,1,0.12,40,234,819
10,37,2,5,1,0,40,42,819
11,37,2,5,1,0.11,40,32,819
12,37,2,5,1,0.12,40,10,819
13,37,2,6,1,0,40,225,819
14,37,2,6,1,0.11,40,103,819
15,37,2,6,1,0.12,40,122,819
16,37,2,7,1,0,40,78,819
17,37,2,7,1,0.11,40,56,819
18,37,2,7,1,0.12,40,22,819
19,37,2,8,1,0,40,400,819
20,37,2,10,1,0,40,2325,819
21,37,2,10,1,0.11,40,857,819
22,37,2,10,1,0.12,40,1468,819
23,37,2,11,1,0,40,2039,819
24,37,2,11,1,0.11,40,738,819
25,37,2,11,1,0.12,40,1301,819
26,37,2,1,1,0,40,609,819
27,37,2,1,1,0.11,40,285,819
28,37,2,1,1,0.12,40,324,819
29,37,2,2,1,0,40,403,819
30,37,2,2,1,0.11,40,200,819
31,37,2,2,1,0.12,40,203,819
32,37,2,4,1,0,40,403,819
33,37,2,4,1,0.11,40,200,819
34,37,2,4,1,0.12,40,203,819
35,37,2,5,1,0,40,31,819
36,37,2,5,1,0.11,40,17,819
37,37,2,5,1,0.12,40,14,819
38,37,2,6,1,0,40,175,819
39,37,2,6,1,0.11,40,68,819
40,37,2,6,1,0.12,40,107,819
41,37,2,7,1,0,40,31,819
42,37,2,7,1,0.11,40,17,819
43,37,2,7,1,0.12,40,14,819
44,37,2,10,1,0.11,40,733,819
45,37,2,11,1,0,40,1125,819
46,37,2,12,1,0,40,99,819
47,37,2,12,1,0.11,40,26,819
48,37,2,12,1,0.12,40,73,819
49,37,2,1,1,0,40,979,819
50,37,2,1,1,0.11,40,294,819
1,38,2,1,1,0,40,742,819
2,38,2,1,1,0.11,40,376,819
3,38,2,1,1,0.12,40,366,819
4,38,2,2,1,0,40,475,819
5,38,2,2,1,0.11,40,241,819
6,38,2,2,1,0.12,40,234,819
7,38,2,4,1,0,40,475,819
8,38,2,4,1,0.11,40,241,819
9,38,2,4,1,0.12,40,234,819
10,38,2,5,1,0,40,42,819
11,38,2,5,1,0.11,40,32,819
12,38,2,5,1,0.12,40,10,819
13,38,2,6,1,0,40,225,819
14,38,2,6,1,0.11,40,103,819
15,38,2,6,1,0.12,40,122,819
16,38,2,7,1,0,40,78,819
17,38,2,7,1,0.11,40,56,819
18,38,2,7,1,0.12,40,22,819
19,38,2,8,1,0,40,400,819
20,38,2,10,1,0,40,2325,819
21,38,2,10,1,0.11,40,857,819
22,38,2,10,1,0.12,40,1468,819
23,38,2,11,1,0,40,2039,819
24,38,2,11,1,0.11,40,738,819
25,38,2,11,1,0.12,40,1301,819
26,38,2,1,1,0,40,609,819
27,38,2,1,1,0.11,40,285,819
28,38,2,1,1,0.12,40,324,819
29,38,2,2,1,0,40,403,819
30,38,2,2,1,0.11,40,200,819
31,38,2,2,1,0.12,40,203,819
32,38,2,4,1,0,40,403,819
33,38,2,4,1,0.11,40,200,819
34,38,2,4,1,0.12,40,203,819
35,38,2,5,1,0,40,31,819
36,38,2,5,1,0.11,40,17,819
37,38,2,5,1,0.12,40,14,819
38,38,2,6,1,0,40,175,819
39,38,2,6,1,0.11,40,68,819
40,38,2,6,1,0.12,40,107,819
41,38,2,7,1,0,40,31,819
42,38,2,7,1,0.11,40,17,819
43,38,2,7,1,0.12,40,14,819
44,38,2,10,1,0.11,40,733,819
45,38,2,11,1,0,40,1125,819
46,38,2,12,1,0,40,99,819
47,38,2,12,1,0.11,40,26,819
48,38,2,12,1,0.12,40,73,819
49,38,2,1,1,0,40,979,819
50,38,2,1,1,0.11,40,294,819
1,39,2,1,1,0,40,742,819
2,39,2,1,1,0.11,40,376,819
3,39,2,1,1,0.12,40,366,819
4,39,2,2,1,0,40,475,819
5,39,2,2,1,0.11,40,241,819
6,39,2,2,1,0.12,40,234,819
7,39,2,4,1,0,40,475,819
8,39,2,4,1,0.11,40,241,819
9,39,2,4,1,0.12,40,234,819
10,39,2,5,1,0,40,42,819
11,39,2,5,1,0.11,40,32,819
12,39,2,5,1,0.12,40,10,819
13,39,2,6,1,0,40,225,819
14,39,2,6,1,0.11,40,103,819
15,39,2,6,1,0.12,40,122,819
16,39,2,7,1,0,40,78,819
17,39,2,7,1,0.11,40,56,819
18,39,2,7,1,0.12,40,22,819
19,39,2,8,1,0,40,400,819
20,39,2,10,1,0,40,2325,819
21,39,2,10,1,0.11,40,857,819
22,39,2,10,1,0.12,40,1468,819
23,39,2,11,1,0,40,2039,819
24,39,2,11,1,0.11,40,738,819
25,39,2,11,1,0.12,40,1301,819
26,39,2,1,1,0,40,609,819
27,39,2,1,1,0.11,40,285,819
28,39,2,1,1,0.12,40,324,819
29,39,2,2,1,0,40,403,819
30,39,2,2,1,0.11,40,200,819
31,39,2,2,1,0.12,40,203,819
32,39,2,4,1,0,40,403,819
33,39,2,4,1,0.11,40,200,819
34,39,2,4,1,0.12,40,203,819
35,39,2,5,1,0,40,31,819
36,39,2,5,1,0.11,40,17,819
37,39,2,5,1,0.12,40,14,819
38,39,2,6,1,0,40,175,819
39,39,2,6,1,0.11,40,68,819
40,39,2,6,1,0.12,40,107,819
41,39,2,7,1,0,40,31,819
42,39,2,7,1,0.11,40,17,819
43,39,2,7,1,0.12,40,14,819
44,39,2,10,1,0.11,40,733,819
45,39,2,11,1,0,40,1125,819
46,39,2,12,1,0,40,99,819
47,39,2,12,1,0.11,40,26,819
48,39,2,12,1,0.12,40,73,819
49,39,2,1,1,0,40,979,819
50,39,2,1,1,0.11,40,294,819
1,40,2,1,1,0,40,742,819
2,40,2,1,1,0.11,40,376,819
3,40,2,1,1,0.12,40,366,819
4,40,2,2,1,0,40,475,819
5,40,2,2,1,0.11,40,241,819
6,40,2,2,1,0.12,40,234,819
7,40,2,4,1,0,40,475,819
8,40,2,4,1,0.11,40,241,819
9,40,2,4,1,0.12,40,234,819
10,40,2,5,1,0,40,42,819
11,40,2,5,1,0.11,40,32,819
12,40,2,5,1,0.12,40,10,819
13,40,2,6,1,0,40,225,819
14,40,2,6,1,0.11,40,103,819
15,40,2,6,1,0.12,40,122,819
16,40,2,7,1,0,40,78,819
17,40,2,7,1,0.11,40,56,819
18,40,2,7,1,0.12,40,22,819
19,40,2,8,1,0,40,400,819
20,40,2,10,1,0,40,2325,819
21,40,2,10,1,0.11,40,857,819
22,40,2,10,1,0.12,40,1468,819
23,40,2,11,1,0,40,2039,819
24,40,2,11,1,0.11,40,738,819
25,40,2,11,1,0.12,40,1301,819
26,40,2,1,1,0,40,609,819
27,40,2,1,1,0.11,40,285,819
28,40,2,1,1,0.12,40,324,819
29,40,2,2,1,0,40,403,819
30,40,2,2,1,0.11,40,200,819
31,40,2,2,1,0.12,40,203,819
32,40,2,4,1,0,40,403,819
33,40,2,4,1,0.11,40,200,819
34,40,2,4,1,0.12,40,203,819
35,40,2,5,1,0,40,31,819
36,40,2,5,1,0.11,40,17,819
37,40,2,5,1,0.12,40,14,819
38,40,2,6,1,0,40,175,819
39,40,2,6,1,0.11,40,68,819
40,40,2,6,1,0.12,40,107,819
41,40,2,7,1,0,40,31,819
42,40,2,7,1,0.11,40,17,819
43,40,2,7,1,0.12,40,14,819
44,40,2,10,1,0.11,40,733,819
45,40,2,11,1,0,40,1125,819
46,40,2,12,1,0,40,99,819
47,40,2,12,1,0.11,40,26,819
48,40,2,12,1,0.12,40,73,819
49,40,2,1,1,0,40,979,819
50,40,2,1,1,0.11,40,294,819
1,41,2,1,1,0,40,742,819
2,41,2,1,1,0.11,40,376,819
3,41,2,1,1,0.12,40,366,819
4,41,2,2,1,0,40,475,819
5,41,2,2,1,0.11,40,241,819
6,41,2,2,1,0.12,40,234,819
7,41,2,4,1,0,40,475,819
8,41,2,4,1,0.11,40,241,819
9,41,2,4,1,0.12,40,234,819
10,41,2,5,1,0,40,42,819
11,41,2,5,1,0.11,40,32,819
12,41,2,5,1,0.12,40,10,819
13,41,2,6,1,0,40,225,819
14,41,2,6,1,0.11,40,103,819
15,41,2,6,1,0.12,40,122,819
16,41,2,7,1,0,40,78,819
17,41,2,7,1,0.11,40,56,819
18,41,2,7,1,0.12,40,22,819
19,41,2,8,1,0,40,400,819
20,41,2,10,1,0,40,2325,819
21,41,2,10,1,0.11,40,857,819
22,41,2,10,1,0.12,40,1468,819
23,41,2,11,1,0,40,2039,819
24,41,2,11,1,0.11,40,738,819
25,41,2,11,1,0.12,40,1301,819
26,41,2,1,1,0,40,609,819
27,41,2,1,1,0.11,40,285,819
28,41,2,1,1,0.12,40,324,819
29,41,2,2,1,0,40,403,819
30,41,2,2,1,0.11,40,200,819
31,41,2,2,1,0.12,40,203,819
32,41,2,4,1,0,40,403,819
33,41,2,4,1,0.11,40,200,819
34,41,2,4,1,0.12,40,203,819
