"id","nom","annref","canton","canton_mod","canton_lib","ra_3010_dim2","ra_3010_dim2_mod","ra_3010_dim2_lib","ra_3010_dim3","ra_3010_dim3_mod","ra_3010_dim3_lib","n118","n118_mod","n118_lib","n027","n027_mod","n027_lib","valeur","qualite"
30,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",327,"oui"
31,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",759,"oui"
32,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",210,"oui"
33,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",677,"oui"
34,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",210,"oui"
35,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",467,"oui"
36,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",73,"oui"
37,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",298,"oui"
38,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",114,"oui"
39,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",62,"oui"
40,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",52,"oui"
41,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1000,"oui"
42,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",3348,"oui"
43,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",1018,"oui"
44,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",2330,"oui"
45,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2283,"oui"
46,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",766,"oui"
47,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1517,"oui"
48,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",388,"oui"
49,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",132,"oui"
50,"ra_3010",2003,"canton","2a06","celavo-mezzana","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",256,"oui"
51,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",317,"oui"
52,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",203,"oui"
53,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",75,"oui"
54,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",128,"oui"
55,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",203,"oui"
56,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",75,"oui"
57,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",128,"oui"
58,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",55,"oui"
59,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",59,"oui"
60,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",40,"oui"
61,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",569,"oui"
62,"ra_3010",2003,"canton","2a07","bonifacio","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",42,"oui"
63,"ra_3010",2003,"canton","2a22","levie","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",597,"oui"
64,"ra_3010",2003,"canton","2a22","levie","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",418,"oui"
65,"ra_3010",2003,"canton","2a22","levie","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",418,"oui"
66,"ra_3010",2003,"canton","2a22","levie","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",57,"oui"
67,"ra_3010",2003,"canton","2a22","levie","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",122,"oui"
68,"ra_3010",2003,"canton","2a22","levie","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",78,"oui"
69,"ra_3010",2003,"canton","2a22","levie","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",562,"oui"
70,"ra_3010",2003,"canton","2a22","levie","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",395,"oui"
71,"ra_3010",2003,"canton","2a22","levie","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",167,"oui"
72,"ra_3010",2003,"canton","2a22","levie","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",108,"oui"
73,"ra_3010",2003,"canton","2a22","levie","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",85,"oui"
74,"ra_3010",2003,"canton","2a22","levie","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",23,"oui"
75,"ra_3010",2003,"canton","2a30","olmeto","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1154,"oui"
76,"ra_3010",2003,"canton","2a30","olmeto","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",712,"oui"
77,"ra_3010",2003,"canton","2a30","olmeto","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",712,"oui"
78,"ra_3010",2003,"canton","2a30","olmeto","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",154,"oui"
79,"ra_3010",2003,"canton","2a30","olmeto","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",113,"oui"
80,"ra_3010",2003,"canton","2a30","olmeto","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",41,"oui"
81,"ra_3010",2003,"canton","2a30","olmeto","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",288,"oui"
82,"ra_3010",2003,"canton","2a30","olmeto","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",39,"oui"
83,"ra_3010",2003,"canton","2a30","olmeto","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",432,"oui"
84,"ra_3010",2003,"canton","2a30","olmeto","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",87,"oui"
85,"ra_3010",2003,"canton","2a30","olmeto","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",87,"oui"
86,"ra_3010",2003,"canton","2a30","olmeto","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",821,"oui"
87,"ra_3010",2003,"canton","2a30","olmeto","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",55,"oui"
88,"ra_3010",2003,"canton","2a30","olmeto","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",14,"oui"
89,"ra_3010",2003,"canton","2a30","olmeto","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",7,"oui"
90,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1695,"oui"
91,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1024,"oui"
92,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1024,"oui"
93,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",270,"oui"
94,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",79,"oui"
95,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",191,"oui"
96,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",401,"oui"
97,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",40,"oui"
98,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",26,"oui"
99,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",14,"oui"
100,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",238,"oui"
101,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",956,"oui"
102,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",206,"oui"
103,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",750,"oui"
104,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",667,"oui"
105,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",246,"oui"
106,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",421,"oui"
107,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",124,"oui"
108,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",44,"oui"
109,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",80,"oui"
110,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",51,"oui"
111,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",24,"oui"
112,"ra_3010",2003,"canton","2a34","petreto-bicchisano","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",27,"oui"
113,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1811,"oui"
114,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1035,"oui"
115,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1035,"oui"
116,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",555,"oui"
117,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",90,"oui"
118,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",465,"oui"
119,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",221,"oui"
120,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",104,"oui"
121,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",117,"oui"
122,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",38,"oui"
123,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",21,"oui"
124,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",17,"oui"
125,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1290,"oui"
126,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",380,"oui"
127,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",380,"oui"
128,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",840,"oui"
129,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",162,"oui"
130,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",89,"oui"
131,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",73,"oui"
132,"ra_3010",2003,"canton","2a35","les deux-sevi","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",13,"oui"
133,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1951,"oui"
134,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",909,"oui"
135,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1042,"oui"
136,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1250,"oui"
137,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1250,"oui"
138,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",188,"oui"
139,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",513,"oui"
140,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",96,"oui"
141,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",75,"oui"
142,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",21,"oui"
143,"ra_3010",2003,"canton","2a40","porto-vecchio","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",469,"oui"
